"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"551","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 17:59:50,FALSE,NA,"1517563846847778816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MachiraKrieger",108,TRUE,FALSE,NA,NA
"552","RT @MarketngHarmony: Brands have reviewed the strategic use of analytics within marketing and those which understand that speed of translat…",FALSE,0,NA,2022-04-22 17:59:38,FALSE,NA,"1517563795547250688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lm1067",1,TRUE,FALSE,NA,NA
"553","RT @sonu_monika: Measuring learning outcomesof datathons  https://t.co/qG0VU4Reqp #AI #DataScience #Python #Programming #CloudComputing #An…",FALSE,0,NA,2022-04-22 17:59:27,FALSE,NA,"1517563747736432646",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BetaMoroney",21,TRUE,FALSE,NA,NA
"554","@tedcruz ""By most objective statistical or mathematical measures, Texas is one of the most gerrymandered states in… https://t.co/aFn0sq9qPR",FALSE,0,"tedcruz",2022-04-22 17:59:22,TRUE,"1517501729859723264","1517563729679982592","23022687","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cyberdyne",0,FALSE,FALSE,NA,NA
"555","RT @sonu_monika: 95% of organizations are now practicing open innovation https://t.co/Oj5QZ5xna9 #AI #DataScience #Python #Programming #Clo…",FALSE,0,NA,2022-04-22 17:59:05,FALSE,NA,"1517563656271245316",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BetaMoroney",15,TRUE,FALSE,NA,NA
"556","RT @Sheraj99: Some Tools To Keep Your #MachineLearning Projects Running Efficiently. #BigData #Analytics #DataScience #AI #IoT #IIoT #Pytho…",FALSE,0,NA,2022-04-22 17:58:50,FALSE,NA,"1517563594967289858",NA,"<a href=""https://github.com/lina2497"" rel=""nofollow"">Python Data Science Tweets</a>","py_data_sci",9,TRUE,FALSE,NA,NA
"557","Daily US Covid Deaths by County For PA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/tIzvvnF7ig",FALSE,1,NA,2022-04-22 17:58:48,TRUE,NA,"1517563584477155328",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"558","I gave Kred to @AIMLStrategies on @Kred. #influence #DataScience #BigData #Data #Analytics #AI #ML #MachineLearning… https://t.co/3o18R26ghS",FALSE,4,NA,2022-04-22 17:58:04,TRUE,NA,"1517563400208924673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eli_Krumova",1,FALSE,FALSE,NA,NA
"559","@cric_analytics Axar + Shardul 11(11) 😭 some truly big brain stuff from DC",FALSE,1,"cric_analytics",2022-04-22 17:57:34,FALSE,"1517562896921759746","1517563276049145856","811503900624703488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","enthusiast_data",0,FALSE,FALSE,NA,NA
"560","RT @Lexiebrown: I didn’t forget the data and analytics nerds tried to convince us that midrange shots were bad 😂😂😂😂",FALSE,0,NA,2022-04-22 17:57:04,FALSE,NA,"1517563147938242560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KassanovaKota",63,TRUE,FALSE,NA,NA
"561","RT @trohit007: Workflow and Introduction to Data Science.!

 #SQL #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch…",FALSE,0,NA,2022-04-22 17:56:50,FALSE,NA,"1517563089763598337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramanareddy085",11,TRUE,FALSE,NA,NA
"562","RT @_Dee_jat: Bagged @udacity Nanodegree because that’s how stars do 👍

I learnt how to 
-Clean up my data 
-Properly interpret a data set…",FALSE,0,NA,2022-04-22 17:56:18,FALSE,NA,"1517562958515220483",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","withmey_",14,TRUE,FALSE,NA,NA
"563","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 17:56:03,FALSE,NA,"1517562893226725381",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Humma_hs",108,TRUE,FALSE,NA,NA
"564","I've seen a few people hear me when I said it's important to analytics problem solving to have engineers who are av… https://t.co/A1Yj44jseU",FALSE,1,"itylergarrett",2022-04-22 17:55:51,TRUE,"1517562638863060994","1517562844551786496","1000529293171150849","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","itylergarrett",0,FALSE,FALSE,NA,NA
"565","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:55:36,FALSE,NA,"1517562780253138946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abaskhana64",86,TRUE,FALSE,NA,NA
"566","RT @AWS_Partners: Scalable &amp; rapid ERP analytics with @PalantirTech HyperAuto on #AWS: https://t.co/FFbADYt2Sr https://t.co/ajlnbC5tlZ",FALSE,0,NA,2022-04-22 17:54:56,FALSE,NA,"1517562611885350917",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EXTIC_Gh",14,TRUE,FALSE,NA,NA
"567","Daily US Covid Deaths by County For OR   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/miwmqwcHyF",FALSE,1,NA,2022-04-22 17:54:40,TRUE,NA,"1517562543996211201",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"568","RT @teamarimac: With the #Arimac Telco Suite, companies can leverage the #predictive data #analytics available across demographics and diff…",FALSE,0,NA,2022-04-22 17:54:33,FALSE,NA,"1517562515441725441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vidurathegeek",2,TRUE,FALSE,NA,NA
"569","Learn to identify, analyze, and communicate insights from data – and be at the top of your field. Get cutting-edge… https://t.co/VIMyyMS8cJ",FALSE,4,NA,2022-04-22 17:54:31,TRUE,NA,"1517562508940357632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","giesbusiness",1,FALSE,FALSE,NA,NA
"570","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:54:16,FALSE,NA,"1517562444238962689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OVOwn_",86,TRUE,FALSE,NA,NA
"571","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:53:15,FALSE,NA,"1517562187354673160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shinyxtric",86,TRUE,FALSE,NA,NA
"572","RT @Lexiebrown: I didn’t forget the data and analytics nerds tried to convince us that midrange shots were bad 😂😂😂😂",FALSE,0,NA,2022-04-22 17:53:13,FALSE,NA,"1517562182887776258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BeyondThaGlory",63,TRUE,FALSE,NA,NA
"573","RT @njoyflyfishing: Daily US Covid Deaths by County For OH   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:52:47,FALSE,NA,"1517562072963457026",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"574","@ArnazHathiram @LawBatra Artificial Intelligence works on historical data analytics rather than facts.
So don't be… https://t.co/UvPHdFwtMQ",FALSE,0,"ArnazHathiram",2022-04-22 17:52:26,TRUE,"1517553731096973312","1517561984031801345","720165751475343360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SachinArsude",0,FALSE,FALSE,NA,NA
"575","Daily US Covid Deaths by County For OK   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/aoHSyvwMfI",FALSE,1,NA,2022-04-22 17:52:21,TRUE,NA,"1517561962816757760",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"576","RT @ExtremeNetworks: On May 4th, Extreme Networks, @SportTechie, @SportsILab, and @Venuetize will share how leading sports organizations us…",FALSE,0,NA,2022-04-22 17:52:11,FALSE,NA,"1517561920445947905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sportsilab",3,TRUE,FALSE,NA,NA
"577","RT @Lexiebrown: I didn’t forget the data and analytics nerds tried to convince us that midrange shots were bad 😂😂😂😂",FALSE,0,NA,2022-04-22 17:51:56,FALSE,NA,"1517561857212616704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexLCaro",63,TRUE,FALSE,NA,NA
"578","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:51:45,FALSE,NA,"1517561812262260736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kwameguy",86,TRUE,FALSE,NA,NA
"579","RT @njoyflyfishing: Daily US Covid Deaths by County For OH   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:51:31,FALSE,NA,"1517561751805566977",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"580","Great article. IDC states that $216B will be spent on Data and analytics this year. Appreciative of being at a comp… https://t.co/LXoeQsZftb",FALSE,1,NA,2022-04-22 17:51:27,TRUE,NA,"1517561736118870016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JavierMolinaSW",1,FALSE,FALSE,NA,NA
"581","RT @dataclaudius: Using ODBC in Excel to Create Sales Reports After Mining Sales Data 
 via/SmartDataCollective #Analytics #Data #BigData #…",FALSE,0,NA,2022-04-22 17:51:22,FALSE,NA,"1517561715327705092",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">education-bot</a>","education_24x7",1,TRUE,FALSE,NA,NA
"582","RT @njoyflyfishing: Daily US Covid Deaths by County For ND   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:51:13,FALSE,NA,"1517561676568088581",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"583","Read more to learn how Applexus helped a leading Aerospace &amp; Defense contractor redesign its decision-making proces… https://t.co/WblajhElzP",FALSE,0,NA,2022-04-22 17:51:03,TRUE,NA,"1517561636265074688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Applexus",0,FALSE,FALSE,NA,NA
"584","RT @thealinapenny: @JEREforlife Thank you so much!!! And absolutely. I actually got my start in a free Digital Marketing &amp; Data Analytics A…",FALSE,0,NA,2022-04-22 17:50:56,FALSE,NA,"1517561607165026309",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kaykayhoops23",38,TRUE,FALSE,NA,NA
"585","Daily US Covid Deaths by County For OK   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/aP7gkrzFTj",FALSE,1,NA,2022-04-22 17:50:50,TRUE,NA,"1517561579583119360",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"586","RT @njoyflyfishing: Daily US Covid Deaths by County For ND   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 17:50:45,FALSE,NA,"1517561559278575616",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"587","SyntheticBehavioral #data 4 #Analytics @InsideBigData1
https://t.co/FWNDHjCQrd
#DataScience #DataAnalytics… https://t.co/7y8Wj9NCHK",FALSE,2,NA,2022-04-22 17:50:02,TRUE,NA,"1517561377782734848",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HakomTimeSeries",1,FALSE,FALSE,NA,NA
"588","Daily US Covid Deaths by County For OH   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/b4OSwAdQO9",FALSE,1,NA,2022-04-22 17:49:09,TRUE,NA,"1517561158063976449",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"589","RT @Analytics_699: 💥Allowing Users to log in with Ethereum Wallet Address ▶️
#Analytics #MachineLearning #AI #Python #Reactjs #IoT #ML #Ser…",FALSE,0,NA,2022-04-22 17:48:48,FALSE,NA,"1517561067475705856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Analytics_699",27,TRUE,FALSE,NA,NA
"590","RT @malaybhatta: Thrilled to be a part of the very first course to be offered on @Coursera by Indian Statistical Institute. Its truly an ho…",FALSE,0,NA,2022-04-22 17:48:36,FALSE,NA,"1517561020012802048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sarcocornia",4,TRUE,FALSE,NA,NA
"591","RT @AlanMuttonUK: RT @sonu_monika: Automated #deeplearning design for medical image classification  https://t.co/UUEECeuIsq #ArtificialInte…",FALSE,0,NA,2022-04-22 17:47:44,FALSE,NA,"1517560800998789121",NA,"<a href=""https://www.example.com"" rel=""nofollow"">autoretweetbotv1</a>","Madhvendrax",5,TRUE,FALSE,NA,NA
"592","RT @AlanMuttonUK: RT @sonu_monika: Automated #deeplearning design for medical image classification  https://t.co/UUEECeuIsq #ArtificialInte…",FALSE,0,NA,2022-04-22 17:47:35,FALSE,NA,"1517560764411912197",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BetaMoroney",5,TRUE,FALSE,NA,NA
"593","Price growth on U.S. commercial real estate eased away from its recent all-time highs in March, according to Commer… https://t.co/8ENSwXAOIe",FALSE,1,NA,2022-04-22 17:47:26,TRUE,NA,"1517560725484433408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FinlayRob",0,FALSE,FALSE,NA,NA
"594","Daily US Covid Deaths by County For OH   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/Be61vA2LpX",FALSE,1,NA,2022-04-22 17:46:54,TRUE,NA,"1517560589668605954",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"595","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 17:46:51,FALSE,NA,"1517560578658684930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amMuyIX",108,TRUE,FALSE,NA,NA
"596","Visualization for understanding
https://t.co/kTkvPR3Lew 
#art #AIart #machinelearning #deeplearning #MLsoGood… https://t.co/40iu7zy5mR",FALSE,1,NA,2022-04-22 17:46:40,TRUE,NA,"1517560533645668352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mlearning_ai",0,FALSE,FALSE,NA,NA
"597","But while the U.S.,

despite fears of supply shortages driving recent high oil prices, says Matt Smith, lead oil an… https://t.co/mD1QcaoBbo",FALSE,0,NA,2022-04-22 17:46:36,TRUE,NA,"1517560516000071681",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","brian_p_eastman",0,FALSE,FALSE,NA,NA
"598","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 17:46:33,FALSE,NA,"1517560501852860416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vipan1822",92,TRUE,FALSE,NA,NA
"599","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:46:11,FALSE,NA,"1517560412887212035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesKaguima",86,TRUE,FALSE,NA,NA
"600","RT @KarimHammoudi13: How good is new #data #augmentation for #ImageClassification?
#BigData #Analytics #DataScience #AI #ML #NLProc #machin…",FALSE,0,NA,2022-04-22 17:45:30,FALSE,NA,"1517560238311985154",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KarimHammoudi13",8,TRUE,FALSE,NA,NA
"601","Daily US Covid Deaths by County For ND   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/WpRnUtKSi5",FALSE,1,NA,2022-04-22 17:45:18,TRUE,NA,"1517560189326561280",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"602","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 17:45:12,FALSE,NA,"1517560163779194885",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OkugbeniE",108,TRUE,FALSE,NA,NA
"603","CVE-2021-29824 IBM Cognos Analytics 11.1.7, 11.2.0, and 11.1.7 is vulnerable to priviledge escalation where a lower… https://t.co/p6MMx7tme6",FALSE,0,NA,2022-04-22 17:45:10,TRUE,NA,"1517560154979549184",NA,"<a href=""http://cve.mitre.org/cve/"" rel=""nofollow"">CVENEW</a>","CVEnew",0,FALSE,FALSE,NA,NA
"604","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 17:44:39,FALSE,NA,"1517560025631272960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CuldudeGHALIB",92,TRUE,FALSE,NA,NA
"605","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 17:44:04,FALSE,NA,"1517559879925387265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Osamuede",86,TRUE,FALSE,NA,NA
"606","RT @architecture_eu: Welcome penguin1789nft
https://t.co/6nOmfmLb2l
#art #AIart #machinelearning #MLart #deeplearning #MLsoGood #NFT #artif…",FALSE,0,NA,2022-04-22 17:43:45,FALSE,NA,"1517559797184450560",NA,"<a href=""https://www.tcrossmd.com"" rel=""nofollow"">tC_ProgrammingDesignBot</a>","TCrossmd",1,TRUE,FALSE,NA,NA
